year,month,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,rainfall,low visibility hour,sunshine,radiation,evaporation,winddirection,windspeed
2012,8,16,1001.5,32.6,28.6,25.8,25.5,84,86,15.4,0,4.9,15.48,5.2,70,36.2
2012,8,17,1004.7,29.7,28.2,26.8,25.3,85,88,微量,0,1.2,8.66,3.9,130,37.8
2012,8,18,1008.6,32.6,29.4,28,25.8,81,88,0.1,0,4.4,17.46,1.4,170,16
2012,8,19,1008.1,32,29.2,27.6,24.9,78,67,-,0,8.4,21.67,5.9,230,10.2
2012,8,20,1006.3,32.9,29.5,27.5,24.8,76,51,-,0,10.3,23.66,5.9,210,11.7
2012,8,21,1006.4,31.6,29.1,27.8,25,79,63,微量,0,5.9,17.45,4.6,230,11.5
2012,8,22,1006.3,28.9,28,26.6,24.5,81,80,5.1,0,0.3,7.63,2.6,280,10.6
2012,8,23,1006,31.8,28.9,26.6,24,75,53,-,7,9.4,19.64,5,340,6.1
2012,8,24,1005,32.8,29.9,27.3,23.7,70,59,-,2,10,21.24,6.7,10,13.3
2012,8,25,1003.6,33.4,30.1,27.8,22.5,64,84,微量,0,4.4,15.99,6.1,360,16.3
2012,8,26,1001.3,32.8,30.5,28.9,21.9,60,87,-,0,2.2,14.13,5.9,10,26.8
2012,8,27,1001.4,33.4,30.8,28.6,21.9,59,76,-,0,9.7,20.14,5.3,280,16.3
2012,8,28,1004.3,34.5,31,28.9,25.5,74,50,-,9,10,20.17,6,230,21.5
2012,8,29,1007.2,31.8,29.4,26.7,24.7,76,74,2.4,1,7.1,18.99,5.1,230,18.9
2012,8,30,1007.2,33.3,30.1,28.6,25.5,77,77,微量,0,6.1,17.53,6,220,14
2012,8,31,1007.6,30.9,28.5,26,25.8,85,80,20.4,0,6.4,16.12,2.8,120,12.5
2012,9,1,1007.9,31.4,27.5,26.4,25.7,90,78,11.1,0,4.9,15.27,4.4,110,26
2012,9,2,1008.3,32,28.4,25.8,25,82,57,6.7,0,9.2,23.19,6,110,23.2
2012,9,3,1008.4,32.8,29.4,27.4,24.7,76,68,微量,0,8.6,23.69,5.7,110,16.6
2012,9,4,1010.3,31.9,27.9,25.7,25,85,79,7.6,0,4.3,13.42,3.1,100,26.7
2012,9,5,1012.6,31.6,28.2,25.5,24.8,82,65,0.5,0,6.3,16.94,4.1,80,28.4
2012,9,6,1013.1,32.2,29,26.7,25.6,82,84,2.3,0,5.9,18.84,4.4,80,31.4
2012,9,7,1013.3,30.4,28.6,27.5,25.9,86,76,4.7,0,2.3,12.38,2.7,120,19.8
2012,9,8,1012.1,31.2,28.8,27.2,25.2,81,60,8,0,5.7,12.03,6.7,30,5.8
2012,9,9,1010.9,32.7,29.5,27.7,25.1,78,44,微量,0,10.4,24.18,3.6,120,7.7
2012,9,10,1010.3,31.8,29.3,27.7,24.7,77,59,-,0,5,11.42,3.1,180,8.8
2012,9,11,1009.9,33.6,29.9,27.8,24.9,75,54,微量,0,10.8,25.19,6.2,120,14.5
2012,9,12,1009.1,33.2,29.8,27.9,25.1,77,53,微量,0,10.1,25.94,5.7,120,13
2012,9,13,1008.5,32.8,29,27.2,24.1,75,60,0.7,0,7.1,15.9,6.9,120,13.3
2012,9,14,1009.3,30.5,26.9,24.8,19.7,65,61,-,0,7,18.52,5.5,20,33.6
2012,9,15,1010.3,28.9,26.5,24.2,19.5,65,85,微量,0,2.1,12.95,5.2,20,23.8
2012,9,16,1010.8,29.5,27,24.3,19.2,63,23,-,0,11.1,23.24,5.9,20,13.3
2012,9,17,1011.3,30.8,27,23.6,16.8,54,4,-,0,11.3,23.47,5.5,10,15.7
2012,9,18,1010.1,30.4,27.4,25.3,18.6,59,68,-,0,5,14.68,3.8,30,10.1
2012,9,19,1011,27.7,26.9,26,21.6,73,85,-,0,-,5.74,1.6,100,18.1
2012,9,20,1011.6,29.4,27.2,25.5,23.5,80,88,1.8,0,2.2,10.9,3.8,100,33.3
2012,9,21,1010.7,29.4,27.7,26.3,24,81,88,1.2,0,3.7,13.63,3.9,90,34.9
2012,9,22,1009.1,30.5,28,26,25.7,88,79,23,0,7.4,18.89,5.1,100,17.7
2012,9,23,1007.3,30.5,28.5,27,25.5,84,72,0.9,0,3.6,10.29,2.6,160,5.9
2012,9,24,1007.4,32,27.7,24.8,25.4,88,82,121.5,0,3.6,12.14,4.2,110,14.7
2012,9,25,1009.9,29.4,26.8,24.9,23.7,84,88,22.6,0,4,15.67,3,90,36.2
2012,9,26,1010.7,29.4,27,25.5,23.3,81,86,0.4,2,2,9.06,3.4,100,18
2012,9,27,1009.6,31.8,28.2,25.2,20.5,64,45,微量,0,10.8,22.69,7.5,30,13.8
2012,9,28,1009.3,31.4,28.2,26.1,19.1,58,58,-,0,9.7,20.47,7.1,20,29.8
2012,9,29,1011.3,31.2,27.5,24.9,18.9,60,23,-,3,9.1,19.68,5.7,20,23
2012,9,30,1013.4,27.7,26,24.3,18.8,65,64,微量,0,4.2,12.29,4.1,30,22.7
2012,10,1,1013.8,27.2,26,24.9,20.8,73,86,微量,0,1,10.97,3.7,90,34.1
2012,10,2,1013.3,29.3,26.2,24.3,20.7,72,64,-,0,9.3,19.25,4.6,80,29.7
2012,10,3,1010.8,29.5,26.1,24.2,20.9,74,44,-,0,9.3,19.89,4.6,90,20.3
2012,10,4,1010.4,29.3,26,24,21.3,76,51,-,4,8.7,17.54,4.5,90,20.8
2012,10,5,1013.4,30,26.6,24.9,20.2,69,41,0.1,0,9.5,20.31,5,110,31.8
2012,10,6,1015.3,30.1,26.9,24.9,21.4,73,54,微量,0,8.1,18.32,5.5,100,28.8
2012,10,7,1015.6,29.4,26.6,25.1,20.4,69,63,微量,1,8.8,18.95,5.8,100,30
2012,10,8,1014.1,29,26.5,25.2,21,72,78,-,3,6,14.69,4,110,23.8
2012,10,9,1013,29.2,26.2,24.2,21,73,60,-,11,7.6,14.87,4.5,90,14.9
2012,10,10,1012.8,29.6,26.3,24,18.4,63,23,-,7,10.2,19.58,5.2,20,18.1
2012,10,11,1012.9,29,25.8,23.3,18.2,64,55,-,8,10,19.37,6.1,110,16.8
2012,10,12,1012.9,28.2,25.3,23.6,19.6,71,44,-,8,8.5,17.85,2.7,100,15.5
2012,10,13,1012.5,27.8,25.3,23.1,20.4,74,67,-,8,5.5,12.53,2.9,100,12.9
2012,10,14,1013.6,28.5,25.7,23.8,21.3,77,71,-,21,5.5,14.24,3.9,160,11.2
2012,10,15,1015.1,29.1,26.3,24.9,21.2,74,58,-,11,7.1,16.36,4.2,110,14
2012,10,16,1014.7,28.9,26.2,24.9,21.2,74,61,微量,0,4,11.9,3.4,110,13.7
2012,10,17,1014.1,29.5,26.5,24.4,20.1,69,51,-,14,6.1,14.6,6,20,25.4
2012,10,18,1016.4,26.4,24.6,23.2,18.4,69,84,-,0,0.6,7.43,3,20,28.9
2012,10,19,1017.5,26.7,24.6,23.4,19.4,73,66,微量,0,7,16.82,3.7,90,33.2
2012,10,20,1017.3,27.5,24.9,23.5,20.3,75,53,微量,0,9.3,18.96,4.9,100,26.3
2012,10,21,1017.4,28.7,25,22.4,19.5,72,32,-,0,8.4,18.91,3.9,100,23.6
2012,10,22,1015.9,29.8,25.7,22.9,20.3,73,20,-,0,9.7,18.15,3.5,130,13.1
2012,10,23,1014.6,30.7,26.3,23.7,20.8,73,33,微量,6,10,18.75,5,110,16.2
2012,10,24,1015,28.7,25.6,24,20.5,74,50,-,0,9.2,19.08,4.7,90,30.9
2012,10,25,1014.7,28.8,25.8,24.2,20.9,75,44,-,0,9.3,18.5,4.5,90,27.7
2012,10,26,1014.1,26.7,25.1,23.8,20.6,77,85,0.7,0,1.2,8.35,2,60,35.7
2012,10,27,1014.7,27.8,26.1,24,22,78,82,0.8,0,0.8,9.67,3,80,37.2
2012,10,28,1015.9,28.3,26.2,24.9,21.9,77,79,-,0,6.2,15.09,3.8,90,37.9
2012,10,29,1014.2,25.7,25.3,24.6,21.8,81,88,0.4,14,-,3.37,2.409,45.7,
2012,10,30,1012.5,24.8,23.2,19.9,22.3,95,90,33.3,1,-,2.49,1.3,80,40.5
2012,10,31,1015.9,22.8,19.8,17.7,15.8,79,67,11.1,0,2.9,7.27,3.5,20,38.6
2012,11,1,1016.9,24.5,21.1,18.1,13.6,62,44,-,0,9.7,18.66,3.1,20,28
2012,11,2,1015.8,25.6,22.6,20.2,17.2,72,58,-,1,9.3,17.87,3.6,90,27.5
2012,11,3,1015.3,25.6,23.6,22.3,19.3,77,60,微量,0,8.3,17.68,4.1,70,31.4
2012,11,4,1014.6,27.8,24.2,21.8,17.2,66,49,-,1,9.5,17.96,5.2,30,17.6
2012,11,5,1015.5,26.7,24.1,22.4,18.3,70,51,-,1,8.5,16.86,3.9,90,24
2012,11,6,1016.7,26.5,23.7,21.7,17,67,40,-,0,9.9,17.7,4.4,100,26.8
2012,11,7,1015.6,24.3,23.2,22.5,18.7,76,80,-,0,4.4,11.84,3.2,90,36.8
2012,11,8,1013.3,25.1,23.7,22.7,20.7,84,83,1.9,0,2.5,8.44,1.7,100,28.1
2012,11,9,1012.8,26.7,24.9,23.6,22.8,88,65,微量,0,2.4,9.39,1.8,120,16.6
2012,11,10,1013.2,27.7,25.5,24.3,23.3,88,54,-,0,5.4,11.26,5,60,10.2
2012,11,11,1016.9,25.2,22.5,20.8,16.8,71,84,0.3,0,4,12.82,3.2,20,29.8
2012,11,12,1018.1,23.9,22.2,20.7,17.3,74,84,-,8,1.7,7.9,2.2,50,20.8
2012,11,13,1016.3,25.8,23.1,20.7,18.7,76,40,-,24,9.3,15.79,3,20,10.6
2012,11,14,1015.9,25.6,23.4,22.2,19.1,77,77,-,10,5.9,12.77,3.1,80,24.5
2012,11,15,1017.5,23.5,23.1,22.5,19.5,80,85,微量,0,0.2,3.91,2.7,80,43.3
2012,11,16,1017,24,23.1,22.4,19.7,81,88,微量,0,-,2.98,1.7,80,39
2012,11,17,1016.2,23.7,20.4,18.6,16.6,79,89,3,0,0.3,5.85,0.3,20,28
2012,11,18,1016.7,21.2,20.1,18.8,17.5,85,88,0.1,1,0.1,4.73,2.3,70,27.4
2012,11,19,1016.8,23.6,22,20.7,17.8,77,63,-,1,5.6,13.06,3.2,80,29
2012,11,20,1016.2,23,22.1,21.2,18.5,80,88,0.3,0,0.1,5.3,1.3,80,37
2012,11,21,1013.1,23.5,22.6,21.8,21.4,93,90,3,3,-,2.61,0.6,100,25.7
2012,11,22,1011.1,27.2,25.1,22.6,22.9,88,79,0.4,0,3,8.94,2.9,50,8.5
2012,11,23,1013.5,26.4,22.4,19.4,19.4,83,86,17.7,0,0.2,4.35,2.3,20,27.9
2012,11,24,1017.4,20.7,19.5,17.6,16.4,82,91,微量,2,0.3,4.33,0.7,20,30.3
2012,11,25,1015.5,22.2,21.1,20,20.6,97,96,11.5,1,-,3.21,1,60,29.5
2012,11,26,1015.8,23.3,19.3,16,17.4,89,82,0.6,0,0.7,2.29,1.5,20,22.9
2012,11,27,1017.7,18.3,16.5,14.6,15.6,95,91,19.5,1,-,2.28,0.2,20,35.6
2012,11,28,1014.8,20.5,19.3,17.6,18.3,94,94,1.1,3,-,2.14,0.5,60,27.6
2012,11,29,1014.5,21.3,20.3,19.5,19.4,94,98,2.6,1,-,2.9,0.2,40,19.3
2012,11,30,1013.3,22.3,20.9,20.2,20.1,95,100,1.9,1,0.1,3.26,0.4,50,23.9
2012,12,1,1015,21.4,20.8,20.1,19.5,92,97,0.3,0,-,4.71,1.6,70,32.1
2012,12,2,1015.6,20.9,18.1,16.8,15.9,87,90,3.2,0,0.1,4.1,1.2,20,21.8
2012,12,3,1017.3,18.3,17.1,16.6,15.6,91,90,10.9,1,-,2.83,0.9,20,22.3
2012,12,4,1016.3,17.9,17.3,16.5,15.3,88,88,8.7,2,-,3.03,0.9,60,33.3
2012,12,5,1017.6,17.8,16.2,14.9,13.9,86,89,6.5,2,-,2.69,2.5,20,36
2012,12,6,1018.2,18.3,16.9,14.6,11.8,72,74,-,0,1.5,5.01,1.2,70,34.4
2012,12,7,1017.8,20.3,18.4,16.2,14.5,78,80,微量,0,2.3,9.09,1.2,60,26.6
2012,12,8,1016.3,19.8,18.8,17,15,79,86,0.9,0,1,6.33,2.9,60,28.5
2012,12,9,1016.1,21.1,19,17.3,14.8,77,47,-,0,8.9,16.26,2,90,33.8
2012,12,10,1016.8,19.5,18.3,17.6,13.7,74,71,-,0,3.8,10.42,2.3,80,39.1
2012,12,11,1018.2,20.9,18.7,17.4,14.1,75,73,-,4,3.6,10.84,2.8,70,29.4
2012,12,12,1020.7,19.9,17.9,16.6,13.3,74,69,-,0,7.7,15.02,3.7,60,37.7
2012,12,13,1020,20.6,18.9,16.7,14.7,77,49,-,0,8.6,16.12,2.6,70,38.3
2012,12,14,1018.6,23.1,21,19,17.6,81,69,-,3,4.1,10.42,1.5,50,20.8
2012,12,15,1015.4,24.2,22.3,20.6,20.2,88,73,-,4,3.6,10.19,1.5,40,10
2012,12,16,1015.2,26.2,23.5,22.1,21.2,87,70,-,6,7.1,12.87,2.5,50,7.9
2012,12,17,1016.5,22.8,21.7,20.7,19.1,85,84,-,3,1,7.28,2.3,70,34.8
2012,12,18,1020.3,20.8,17.1,13.7,13.4,79,79,2.3,0,-,1.91,1.9,20,38.1
2012,12,19,1020,17.3,15.1,13,11.5,79,88,1.1,0,-,3.35,0.7,50,40
2012,12,20,1017.4,19.1,17.8,16.1,15.4,86,88,-,18,-,2.6,0.4,70,43.8
2012,12,21,1016.2,22.8,20.7,18.9,18.9,89,76,微量,11,1.9,8.66,1.4,70,23.3
2012,12,22,1019,21.2,18.4,14.6,13.6,74,64,-,2,8.8,15.31,6.3,20,25
2012,12,23,1025,16,13.3,10.3,4.1,54,40,-,0,7.6,15.32,3.2,20,46.1
2012,12,24,1023.6,15.4,13.3,10.1,7.5,68,47,-,0,7.6,15.02,2.5,60,27.7
2012,12,25,1020.3,18.7,17,14.8,12.2,73,88,-,15,-,4.9,1,50,24.3
2012,12,26,1018.8,20.2,18.7,17.5,14.2,75,88,微量,7,1.3,8.74,2.4,80,46.8
2012,12,27,1017,19.3,18.6,18,14.8,79,83,微量,4,0.1,2.67,2,20,33.5
2012,12,28,1015.9,22,19.7,18,15.1,75,64,微量,6,8.3,15.61,3.7,60,19.3
2012,12,29,1016.3,19.7,18,12.6,15.2,84,90,22.1,0,0.5,4.77,2.3,70,37.3
2012,12,30,1022,12.6,10.4,9,1.8,57,85,微量,0,2.3,10.06,4.2,20,52.3
2012,12,31,1022.6,13.2,10.2,7.1,-0.7,47,28,-,0,9.3,16.86,2.7,20,25.8
2013,1,1,1020.6,17.4,13.9,10.8,4.5,54,67,-,0,5.7,13.23,2.4,30,18
2013,1,2,1019.4,19.3,16.8,14.9,9.7,64,57,-,7,4.7,12.04,2.8,60,23.6
2013,1,3,1022.9,19.1,16.8,14.5,11.6,72,84,-,1,4,10.09,3.1,50,29.2
2013,1,4,1021,14.6,12.9,11.3,7.9,72,88,-,8,-,4.02,1.6,20,23.3
2013,1,5,1018.5,17,14.3,11.9,9.3,72,58,-,9,7.9,15.25,3.2,20,19.3
2013,1,6,1019.1,17.1,15.1,13.9,9.7,71,36,-,17,8.1,15.4,1.9,20,15.2
2013,1,7,1018.3,17.5,15.2,12.7,9.9,71,44,-,19,7.5,14.88,2.9,10,15
2013,1,8,1017.5,20.3,17.5,16,10.9,65,67,-,22,6.9,12.54,3,20,11.3
2013,1,9,1019.5,18.3,16.2,14.6,9.1,63,57,-,17,6.4,13.28,3.2,20,23.5
2013,1,10,1021,16.3,14.7,13.1,8.1,65,83,-,20,1.4,6.46,1.6,20,25.2
2013,1,11,1020.7,18.8,16.3,14.6,11.3,73,43,-,23,8.4,13.68,2.5,70,21.1
2013,1,12,1018.7,18.7,16.4,14.1,10.7,69,72,微量,24,2.1,8.15,2.3,30,12.3
2013,1,13,1015.5,19.2,16.8,14.1,11,69,24,-,20,9.4,15.47,3,10,10.1
2013,1,14,1019.1,18.7,15.7,12.8,9.3,66,9,-,8,9.8,16.8,2.7,20,22.5
2013,1,15,1021.3,17.1,15.9,14.1,11.3,74,77,-,7,0.6,6.71,1.1,70,30.3
2013,1,16,1021.2,21.4,17.4,14.9,11.9,71,4,-,18,9.6,15.25,2.5,50,17.3
2013,1,17,1024.4,19.6,16.9,15.2,10.7,67,26,-,4,9.5,15.09,4,70,29.5
2013,1,18,1026.8,16.6,14.6,13.3,8.9,69,70,-,21,4.1,11.59,2,90,25.9
2013,1,19,1023.4,17.4,15,12.9,9.5,70,60,-,1,8,15.31,3.3,70,28.7
2013,1,20,1020.6,19.1,17.8,15.8,13.2,75,85,-,0,-,4.8,1,60,25
2013,1,21,1019.6,22.8,20.4,18.9,16,76,78,-,2,3.9,12.15,2.2,50,20.6
2013,1,22,1019.1,25.6,21.4,18.9,17.3,78,59,微量,13,7.9,14.83,3,40,13.6
2013,1,23,1019.3,20,18.1,16.8,15.7,86,81,-,19,2.3,8.27,3,70,18.6
2013,1,24,1018.4,21.5,18.9,16.6,14.9,78,44,-,22,7.5,14.63,1.5,50,13.3
2013,1,25,1019.2,20.8,18.1,15.9,13.2,74,40,-,17,7.7,14.17,2.4,60,16.6
2013,1,26,1018.9,19.8,17.7,16.3,14.1,80,74,2.8,16,7.1,15.05,3.1,70,22.3
2013,1,27,1022,17.7,16.4,15.5,13.8,85,86,0.6,19,0.1,3.95,2.1,40,19.2
2013,1,28,1022.4,18.6,16.2,14.2,9.7,66,49,-,9,8.2,16.5,3.2,80,35
2013,1,29,1021.9,21.2,17.8,16,11.7,68,56,微量,0,6.9,15.45,3,60,22
2013,1,30,1022.6,20.4,18.1,16.6,13.2,74,56,-,0,9.4,18.22,3.8,50,25.8
2013,1,31,1021.7,20.9,18.6,16.9,12,66,55,-,0,8.9,18.07,3.2,60,23.8
2013,2,1,1020.1,24.9,20.7,17.4,15.7,73,32,-,0,8.5,17.51,2.7,20,14.5
2013,2,2,1019.8,26,21.1,18.9,16.1,74,63,-,4,6.4,14.83,3.9,50,20.5
2013,2,3,1018.9,19.7,18.9,18.2,15.8,82,85,微量,0,0.2,6.72,1.9,80,31.9
2013,2,4,1018.5,23.3,21.2,19.1,18.5,85,88,微量,2,0.3,6.91,0.8,50,11.6
2013,2,5,1017.5,25.2,22.1,20.3,20,88,82,微量,4,4.8,13.5,2.6,50,16.4
2013,2,6,1015.9,24.6,21.3,19.3,19,87,81,微量,2,4.2,12.05,2.9,50,17
2013,2,7,1014.3,20.6,19.1,18.1,17,87,88,微量,5,1.5,11.17,3,70,31
2013,2,8,1019.3,18.7,16.4,14.4,14,86,88,0.2,0,-,4.71,1.8,80,42.8
2013,2,9,1022.6,15.8,14.1,11.9,9.3,73,88,微量,0,0.1,7.26,2.1,30,22.5
2013,2,10,1020.6,18.3,15.9,14,12.1,79,87,微量,6,0.1,6.06,1.5,40,18.7
2013,2,11,1020,19.6,17.2,16,13.8,80,70,微量,0,6.8,17.29,3.5,90,32
2013,2,12,1020,22.8,19,16.3,13.9,73,57,微量,2,7.5,15.87,3.7,20,17.1
2013,2,13,1020,20.8,17.4,15.6,11.9,71,60,微量,0,6.5,15.38,3.2,20,21
2013,2,14,1017.3,21.2,18.5,16.7,14.4,77,84,微量,0,2.1,10.6,2.1,60,19.4
2013,2,15,1016.9,24.4,20.8,18,16.5,77,85,0.5,6,5.3,14.77,3.1,70,14.2
2013,2,16,1019.1,19.4,17.3,16.2,14.1,82,82,0.1,0,4.3,10.22,2.5,80,37.2
2013,2,17,1015.6,21,18.2,16.5,14.6,79,71,-,7,2,8.38,1.8,60,22.1
2013,2,18,1013.1,25.4,21.1,18.5,18.3,84,79,-,5,3.8,12.08,1.9,40,8.4
2013,2,19,1014.5,26.2,20.9,17.8,18.4,86,67,微量,2,6.9,17.42,4.1,40,14.5
2013,2,20,1019.9,19,17.3,16,13.4,78,88,微量,0,0.2,6.94,2.4,80,34
2013,2,21,1020.4,21.4,17.7,16.4,14.1,79,58,微量,3,4.7,12.1,2.2,80,27.1
2013,2,22,1021.5,22.4,19.1,16.2,14,73,62,-,11,5.8,15.34,3,80,18
2013,2,23,1023.1,21.8,18,16.2,12.9,72,54,-,0,7.9,18.15,4.4,80,29.8
2013,2,24,1020.9,20.8,18,16.3,13.2,73,84,微量,3,0.4,7.22,2.2,70,33.2
2013,2,25,1018.9,23.1,19.6,17.3,14.2,71,79,-,0,2.5,12.65,2.6,50,24.6
2013,2,26,1016.2,23.8,21.3,19.1,18.1,82,88,0.2,0,0.5,10.52,1.8,50,18.4
2013,2,27,1014,25.4,22.7,21,19.6,83,72,微量,3,5.4,13.33,2.7,30,6.7
2013,2,28,1013.8,21.9,19,18.3,17.5,91,88,0.5,2,-,3.41,0.7,50,26.9
2013,3,1,1014.2,22,20.1,18.2,18.6,91,88,0.1,0,0.3,5.7,0.8,40,19.1
2013,3,2,1020.4,21.4,17.9,15.1,15.7,88,88,0.8,1,-,1.99,1.4,30,30.2
2013,3,3,1023.7,17.4,15.3,13.6,8.7,65,86,-,0,0.1,8.32,4,20,24.8
2013,3,4,1023.4,21.7,16.7,13.2,7.3,54,55,-,0,9.3,19.74,4.1,20,19.8
2013,3,5,1023.2,22.3,18.5,15.6,6.3,48,29,-,0,10,22.1,4.8,70,29.1
2013,3,6,1021.2,23.6,19.3,16.3,11.3,61,7,-,0,10.5,21.91,3.9,60,19.5
2013,3,7,1019.8,24.9,20.4,17.2,12.8,63,2,-,0,10.6,20.88,4.5,40,9.8
2013,3,8,1016.8,26.4,21.5,17.6,9.3,49,0,-,0,10.6,20.59,4.1,250,9.7
2013,3,9,1014.9,26.1,21.5,18.1,14.5,65,11,-,0,10.2,20.24,4.7,250,4.4
2013,3,10,1014.7,26.4,21.5,18.5,15.3,69,3,-,0,10.8,22.27,4.5,30,7.5
2013,3,11,1016.7,23.2,20.3,18.7,16.2,78,54,微量,2,6.4,15.88,3.4,80,24.3
2013,3,12,1015.8,23.5,20.4,18.1,16.6,79,71,0.2,0,8.5,19.95,3.2,60,22.4
2013,3,13,1014.5,26.6,22.8,20.3,19,80,68,微量,1,5,15.52,3.4,30,9.8
2013,3,14,1019.2,22.1,19.9,18.4,16.6,82,78,微量,3,0.1,4.51,2.4,90,33.8
2013,3,15,1021.3,22.3,19.2,17.7,14.8,76,69,-,3,6.1,16.7,3,80,27.9
2013,3,16,1019.4,23.2,20,18.5,16,78,51,-,0,5.8,15.18,2.8,60,21.4
2013,3,17,1013.7,23.4,21.2,19,18.8,86,82,-,0,2.1,11.15,2.1,40,13.7
2013,3,18,1010.6,26.3,23.6,21.2,20.7,84,81,-,0,3.5,13.22,2.6,240,8.5
2013,3,19,1010.8,27.6,24.3,22.4,22,88,86,18.2,0,0.4,5.64,2.9,190,14.8
2013,3,20,1012.1,28.3,25.1,23.5,21.5,81,70,微量,1,4.2,14.9,2.5,200,11.2
2013,3,21,1013.8,23.8,20.8,19,19,90,85,0.8,15,-,3.41,1.4,60,24.4
2013,3,22,1013.3,26,21.5,18.9,19,86,74,-,8,6.8,17.56,2.7,60,16.5
2013,3,23,1011.5,26.2,23.3,21.3,20.1,83,78,-,1,3.1,11.68,2.5,210,8.3
2013,3,24,1010.4,25.7,23.4,21.4,21.2,88,79,1.1,2,1.7,7.27,1.6,200,5.3
2013,3,25,1012,23.1,21.2,19.5,19.7,91,88,0.9,4,-,3.2,1.2,100,31.1
2013,3,26,1011.4,19.8,19,18.4,18.4,97,90,13.6,1,-,2.58,2.1,60,31.7
2013,3,27,1013.1,21.7,20,18.6,18.2,90,84,1.5,0,0.4,4.93,1.5,50,16
2013,3,28,1012.5,20.4,19.7,18.8,18.7,94,89,31.4,0,0.3,5.01,4.1,60,23.6
2013,3,29,1013.2,22.4,20.3,18.7,18.9,92,89,2.7,8,0.4,7.03,1.3,30,20
2013,3,30,1013.1,19.6,18.7,17.8,17.9,95,94,58.2,1,-,1.42,4.8,80,39.8
2013,3,31,1014.5,21,19.7,19,18.8,94,88,1,0,0.2,4.8,0.8,70,26.6
2013,4,1,1015.4,22.4,20.1,18.6,17.3,84,85,0.1,0,1,11.21,1,60,26
2013,4,2,1014,22.5,21.1,20,19.9,93,86,13.3,1,0.1,4.74,1.1,40,16.9
2013,4,3,1012,20,19.1,18.2,17.6,91,90,9.2,9,0.3,5.09,0.6,70,35.2
2013,4,4,1007.8,20.2,19.3,18.5,18.6,96,88,0.5,4,-,4.59,0.8,60,24
2013,4,5,1003,26.2,23.3,19.7,22.5,95,88,34.7,0,-,1.4,1.3,240,21.5
2013,4,6,1008,25,20.4,17.1,16,77,79,36.8,0,2.7,8.09,3.9,20,35.8
2013,4,7,1013,19,17.4,15.2,10.9,66,77,-,0,-,7.86,2.6,20,29.8
2013,4,8,1013,19.5,18.8,18,14.7,77,87,微量,2,-,5.39,1.5,70,32.8
2013,4,9,1014.3,21.2,19.4,18.4,18.5,95,88,25.1,0,0.5,5.21,1.3,40,23.8
2013,4,10,1017.2,19.8,18.4,17.7,17.4,93,89,14.1,0,-,2.83,0.5,40,25
2013,4,11,1017.7,18.4,17.3,16,15.4,89,88,13.8,0,-,0.98,0.5,80,32.3
2013,4,12,1019.4,19,17.2,15.7,15,87,82,2.1,1,0.4,6.1,3.3,60,25.8
2013,4,13,1017,23.1,19.9,17.5,12.9,64,78,-,0,5.1,16.9,2.3,90,19.3
2013,4,14,1013.6,24.3,21.6,19.7,15.6,69,61,-,17,5.3,14.23,3.5,10,12.5
2013,4,15,1010.9,27.1,22.9,19.5,18.8,79,30,-,22,10.8,22.61,3.8,60,10.5
2013,4,16,1008.9,25.2,22.8,21,21,89,73,0.4,5,-,5.25,0.4,40,6.4
2013,4,17,1008.1,26.1,24.8,23,23.7,94,88,15.6,1,-,2.83,0.3,210,14
2013,4,18,1008.5,27.8,25.5,24.2,23.9,91,85,8.2,0,0.9,7.88,1.8,220,13.8
2013,4,19,1009,28.1,25.2,21.7,23.9,93,86,8.9,0,0.8,10.75,2.3,230,14.7
2013,4,20,1011,25.4,22.7,20.8,21.4,92,82,12.2,0,3.8,15.32,3.7,40,17.3
2013,4,21,1014.1,23.9,22,20.4,20,88,87,0.3,1,0.3,6.86,2.4,90,31.6
2013,4,22,1015.5,20.5,19.8,18.9,18,89,88,1,9,-,5.09,1.9,80,38.1
2013,4,23,1014.5,26.4,22.1,19.4,20.1,89,76,0.5,3,4.9,16.35,2.5,60,21.9
2013,4,24,1012.7,29.8,25,22,21.8,83,59,-,0,6.4,18.55,3.3,40,7.7
2013,4,25,1011.1,30.6,26,23.1,23,85,74,30.3,0,6.9,20.52,N.A.,220,10.2
2013,4,26,1013,23.5,22.1,21.1,19.1,84,87,2.9,0,0.1,4.23,1.8,80,32.8
2013,4,27,1012.8,24.2,21.5,20.5,17.2,77,88,微量,9,0.6,12.06,2.5,70,35.7
2013,4,28,1012.8,23.4,22.1,20.7,20.1,89,88,微量,12,-,6.45,1.8,70,28.5
2013,4,29,1012,25.6,23.7,22.1,22.5,93,86,微量,2,0.3,8.26,1.9,90,22.4
2013,4,30,1009,29.3,24.4,21.1,22.3,89,83,23.8,0,2.4,1,3.1,220,20.4
2013,5,1,1009.5,25.1,21.8,20.1,19.4,86,76,1.2,2,2.7,8.16,3.1,100,30.6
2013,5,2,1010.6,21.9,19.3,16.6,14.1,73,87,0.9,0,0.7,11.03,3.2,60,44.4
2013,5,3,1011.1,22.1,19.7,18.7,17,85,88,33.8,0,0.1,6.52,3.8,60,35.5
2013,5,4,1013.7,22.5,20.8,18.4,17.7,83,87,微量,1,-,6.65,1,60,27
2013,5,5,1014.5,24.1,22.1,20.8,19.8,87,86,微量,0,0.2,9.4,2.1,60,20.3
